   4.332728     0.0000000000  1q 20n
   4.332728     0.0000000000  1q 21n
   4.332728     0.0000000000  1q 22n
   4.332728     0.0000000000  1q 23n
   4.332728     0.0000000000  1q 24n
   4.332728     0.0000000000  1q 25n
   4.332728     0.0000000000  1q 26n
   4.332728     0.0000000000  1q 27n
   4.332728     0.0000000000  1q 28n
   4.332728     0.0000000000  1q 29n
   4.332728     0.0000000000  1q 30n
   4.332728     0.0000000000  1q 31n
   4.332728     0.0000000000  1q 32n
   4.332728     0.0000000000  1q 33n
   4.332728     0.0000000000  1q 34n
   4.332728     0.0000000000  1q 35n
   4.332728     0.0000000000  1q 36n
   4.332728     0.0000000000  1q 37n
   4.332728     0.0000000000  1q 38n
   4.332728     0.0000000000  1q 39n
   4.332728     0.0000000000  1q 40n
   4.332728     0.0000000000  1q 41n
   4.336425     0.0000000000 -1q  0n
   4.336425     0.0000000002 -1q  1n
   4.336425     0.0000004001 -1q  2n
   4.336425     0.0000003964 -1q  3n
   4.336425     0.0000001678 -1q  4n
   4.336425     0.0000001540 -1q  5n
   4.336425     0.0000000058 -1q  6n
   4.336425     0.0000000011 -1q  7n
   4.336425     0.0000146603 -1q  8n
   4.336425     0.0000149328 -1q  9n
   4.336425     0.0000000003 -1q 10n
   4.336425     0.0000000079 -1q 11n
   4.336425     0.0000034509 -1q 12n
   4.336425     0.0000034191 -1q 13n
   4.336425     0.0000002412 -1q 14n
   4.336425     0.0000002214 -1q 15n
   4.336425     0.0000000000 -1q 16n
   4.336425     0.0000000000 -1q 17n
   4.336425     0.0000000000 -1q 18n
   4.336425     0.0000000000 -1q 19n
   4.336425     0.0000000000 -1q 20n
   4.336425     0.0000000000 -1q 21n
   4.336425     0.0000000000 -1q 22n
   4.336425     0.0000000000 -1q 23n
   4.336425     0.0000000000 -1q 24n
   4.336425     0.0000000000 -1q 25n
   4.336425     0.0000000000 -1q 26n
   4.336425     0.0000000000 -1q 27n
   4.336425     0.0000000000 -1q 28n
   4.336425     0.0000000000 -1q 29n
   4.336425     0.0000000000 -1q 30n
   4.336425     0.0000000000 -1q 31n
   4.336425     0.0000000000 -1q 32n
   4.336425     0.0000000000 -1q 33n
   4.336425     0.0000000000 -1q 34n
   4.336425     0.0000000000 -1q 35n
   4.336425     0.0000000000 -1q 36n
   4.336425     0.0000000000 -1q 37n
   4.336425     0.0000000000 -1q 38n
   4.336425     0.0000000000 -1q 39n
   4.336425     0.0000000000 -1q 40n
   4.336425     0.0000000000 -1q 41n
   4.336425     0.0000005099  0q  0n
   4.336425     0.0000005193  0q  1n
   4.336425     0.0000000000  0q  2n
   4.336425     0.0000000006  0q  3n
   4.336425     0.0000004001  0q  4n
   4.336425     0.0000003964  0q  5n
   4.336425     0.0000000000  0q  6n
   4.336425     0.0000000000  0q  7n
   4.336425     0.0000000019  0q  8n
   4.336425     0.0000000004  0q  9n
   4.336425     0.0000117282  0q 10n
   4.336425     0.0000119463  0q 11n
   4.336425     0.0000000005  0q 12n
   4.336425     0.0000000118  0q 13n
   4.336425     0.0000092025  0q 14n
   4.336425     0.0000091176  0q 15n
   4.336425     0.0000012062  0q 16n
   4.336425     0.0000011071  0q 17n
   4.336425     0.0000000000  0q 18n
   4.336425     0.0000000000  0q 19n
   4.336425     0.0000000000  0q 20n
   4.336425     0.0000000000  0q 21n
   4.336425     0.0000000000  0q 22n
   4.336425     0.0000000000  0q 23n
   4.336425     0.0000000000  0q 24n
   4.336425     0.0000000000  0q 25n
   4.336425     0.0000000000  0q 26n
   4.336425     0.0000000000  0q 27n
   4.336425     0.0000000000  0q 28n
   4.336425     0.0000000000  0q 29n
   4.336425     0.0000000000  0q 30n
   4.336425     0.0000000000  0q 31n
   4.336425     0.0000000000  0q 32n
   4.336425     0.0000000000  0q 33n
   4.336425     0.0000000000  0q 34n
   4.336425     0.0000000000  0q 35n
   4.336425     0.0000000000  0q 36n
   4.336425     0.0000000000  0q 37n
   4.336425     0.0000000000  0q 38n
   4.336425     0.0000000000  0q 39n
   4.336425     0.0000000000  0q 40n
   4.336425     0.0000000000  0q 41n
   4.336425     0.0000000003  1q  0n
   4.336425     0.0000000000  1q  1n
   4.336425     0.0000005099  1q  2n
   4.336425     0.0000005193  1q  3n
   4.336425     0.0000000000  1q  4n
   4.336425     0.0000000002  1q  5n
   4.336425     0.0000000000  1q  6n
   4.336425     0.0000000000  1q  7n
   4.336425     0.0000000000  1q  8n
   4.336425     0.0000000000  1q  9n
   4.336425     0.0000000004  1q 10n
   4.336425     0.0000000001  1q 11n
   4.336425     0.0000043981  1q 12n
   4.336425     0.0000044799  1q 13n
   4.336425     0.0000000003  1q 14n
   4.336425     0.0000000079  1q 15n
   4.336425     0.0000115031  1q 16n
   4.336425     0.0000113970  1q 17n
   4.336425     0.0000036187  1q 18n
   4.336425     0.0000033212  1q 19n
   4.336425     0.0000000000  1q 20n
   4.336425     0.0000000000  1q 21n
   4.336425     0.0000000000  1q 22n
   4.336425     0.0000000000  1q 23n
   4.336425     0.0000000000  1q 24n
   4.336425     0.0000000000  1q 25n
   4.336425     0.0000000000  1q 26n
   4.336425     0.0000000000  1q 27n
   4.336425     0.0000000000  1q 28n
   4.336425     0.0000000000  1q 29n
   4.336425     0.0000000000  1q 30n
   4.336425     0.0000000000  1q 31n
   4.336425     0.0000000000  1q 32n
   4.336425     0.0000000000  1q 33n
   4.336425     0.0000000000  1q 34n
   4.336425     0.0000000000  1q 35n
   4.336425     0.0000000000  1q 36n
   4.336425     0.0000000000  1q 37n
   4.336425     0.0000000000  1q 38n
   4.336425     0.0000000000  1q 39n
   4.336425     0.0000000000  1q 40n
   4.336425     0.0000000000  1q 41n
   4.338341     0.0000000064 -1q  0n
   4.338341     0.0000000052 -1q  1n
   4.338341     0.0000009581 -1q  2n
   4.338341     0.0000009419 -1q  3n
   4.338341     0.0000000016 -1q  4n
   4.338341     0.0000000028 -1q  5n
   4.338341     0.0000129160 -1q  6n
   4.338341     0.0000134153 -1q  7n
   4.338341     0.0000000829 -1q  8n
   4.338341     0.0000001088 -1q  9n
   4.338341     0.0000003300 -1q 10n
   4.338341     0.0000002701 -1q 11n
   4.338341     0.0000082649 -1q 12n
   4.338341     0.0000081250 -1q 13n
   4.338341     0.0000000023 -1q 14n
   4.338341     0.0000000040 -1q 15n
   4.338341     0.0000000000 -1q 16n
   4.338341     0.0000000000 -1q 17n
   4.338341     0.0000000000 -1q 18n
   4.338341     0.0000000000 -1q 19n
   4.338341     0.0000000000 -1q 20n
   4.338341     0.0000000000 -1q 21n
   4.338341     0.0000000000 -1q 22n
   4.338341     0.0000000000 -1q 23n
   4.338341     0.0000000000 -1q 24n
   4.338341     0.0000000000 -1q 25n
   4.338341     0.0000000000 -1q 26n
   4.338341     0.0000000000 -1q 27n
   4.338341     0.0000000000 -1q 28n
   4.338341     0.0000000000 -1q 29n
   4.338341     0.0000000000 -1q 30n
   4.338341     0.0000000000 -1q 31n
   4.338341     0.0000000000 -1q 32n
   4.338341     0.0000000000 -1q 33n
   4.338341     0.0000000000 -1q 34n
   4.338341     0.0000000000 -1q 35n
   4.338341     0.0000000000 -1q 36n
   4.338341     0.0000000000 -1q 37n
   4.338341     0.0000000000 -1q 38n
   4.338341     0.0000000000 -1q 39n
   4.338341     0.0000000000 -1q 40n
   4.338341     0.0000000000 -1q 41n
   4.338341     0.0000000029  0q  0n
   4.338341     0.0000000038  0q  1n
   4.338341     0.0000000255  0q  2n
   4.338341     0.0000000209  0q  3n
   4.338341     0.0000009581  0q  4n
   4.338341     0.0000009419  0q  5n
   4.338341     0.0000000000  0q  6n
   4.338341     0.0000000000  0q  7n
   4.338341     0.0000043053  0q  8n
   4.338341     0.0000044718  0q  9n
   4.338341     0.0000000663  0q 10n
   4.338341     0.0000000870  0q 11n
   4.338341     0.0000004950  0q 12n
   4.338341     0.0000004051  0q 13n
   4.338341     0.0000220399  0q 14n
   4.338341     0.0000216666  0q 15n
   4.338341     0.0000000114  0q 16n
   4.338341     0.0000000199  0q 17n
   4.338341     0.0000000000  0q 18n
   4.338341     0.0000000000  0q 19n
   4.338341     0.0000000000  0q 20n
   4.338341     0.0000000000  0q 21n
   4.338341     0.0000000000  0q 22n
   4.338341     0.0000000000  0q 23n
   4.338341     0.0000000000  0q 24n
   4.338341     0.0000000000  0q 25n
   4.338341     0.0000000000  0q 26n
   4.338341     0.0000000000  0q 27n
   4.338341     0.0000000000  0q 28n
   4.338341     0.0000000000  0q 29n
   4.338341     0.0000000000  0q 30n
   4.338341     0.0000000000  0q 31n
   4.338341     0.0000000000  0q 32n
   4.338341     0.0000000000  0q 33n
   4.338341     0.0000000000  0q 34n
   4.338341     0.0000000000  0q 35n
   4.338341     0.0000000000  0q 36n
   4.338341     0.0000000000  0q 37n
   4.338341     0.0000000000  0q 38n
   4.338341     0.0000000000  0q 39n
   4.338341     0.0000000000  0q 40n
   4.338341     0.0000000000  0q 41n
   4.338341     0.0000005989  1q  0n
   4.338341     0.0000006221  1q  1n
   4.338341     0.0000000029  1q  2n
   4.338341     0.0000000038  1q  3n
   4.338341     0.0000000064  1q  4n
   4.338341     0.0000000052  1q  5n
   4.338341     0.0000000000  1q  6n
   4.338341     0.0000000000  1q  7n
   4.338341     0.0000000000  1q  8n
   4.338341     0.0000000000  1q  9n
   4.338341     0.0000008611  1q 10n
   4.338341     0.0000008944  1q 11n
   4.338341     0.0000000249  1q 12n
   4.338341     0.0000000326  1q 13n
   4.338341     0.0000003300  1q 14n
   4.338341     0.0000002701  1q 15n
   4.338341     0.0000275498  1q 16n
   4.338341     0.0000270832  1q 17n
   4.338341     0.0000000342  1q 18n
   4.338341     0.0000000597  1q 19n
   4.338341     0.0000000000  1q 20n
   4.338341     0.0000000000  1q 21n
   4.338341     0.0000000000  1q 22n
   4.338341     0.0000000000  1q 23n
   4.338341     0.0000000000  1q 24n
   4.338341     0.0000000000  1q 25n
   4.338341     0.0000000000  1q 26n
   4.338341     0.0000000000  1q 27n
   4.338341     0.0000000000  1q 28n
   4.338341     0.0000000000  1q 29n
   4.338341     0.0000000000  1q 30n
   4.338341     0.0000000000  1q 31n
   4.338341     0.0000000000  1q 32n
   4.338341     0.0000000000  1q 33n
   4.338341     0.0000000000  1q 34n
   4.338341     0.0000000000  1q 35n
   4.338341     0.0000000000  1q 36n
   4.338341     0.0000000000  1q 37n
   4.338341     0.0000000000  1q 38n
   4.338341     0.0000000000  1q 39n
   4.338341     0.0000000000  1q 40n
   4.338341     0.0000000000  1q 41n
   4.338924     0.0000000011 -1q  0n
   4.338924     0.0000000003 -1q  1n
   4.338924     0.0000151245 -1q  2n
   4.338924     0.0000148600 -1q  3n
   4.338924     0.0000002912 -1q  4n
   4.338924     0.0000002244 -1q  5n
   4.338924     0.0001954542 -1q  6n
   4.338924     0.0001983905 -1q  7n
   4.338924     0.0002092250 -1q  8n
   4.338924     0.0002167195 -1q  9n
   4.338924     0.0000000544 -1q 10n
   4.338924     0.0000000134 -1q 11n
   4.338924     0.0001304635 -1q 12n
   4.338924     0.0001281821 -1q 13n
   4.338924     0.0000004187 -1q 14n
   4.338924     0.0000003227 -1q 15n
   4.338924     0.0000000000 -1q 16n
   4.338924     0.0000000000 -1q 17n
   4.338924     0.0000000000 -1q 18n
   4.338924     0.0000000000 -1q 19n
   4.338924     0.0000000000 -1q 20n
   4.338924     0.0000000000 -1q 21n
   4.338924     0.0000000000 -1q 22n
   4.338924     0.0000000000 -1q 23n
   4.338924     0.0000000000 -1q 24n
   4.338924     0.0000000000 -1q 25n
   4.338924     0.0000000000 -1q 26n
   4.338924     0.0000000000 -1q 27n
   4.338924     0.0000000000 -1q 28n
   4.338924     0.0000000000 -1q 29n
   4.338924     0.0000000000 -1q 30n
   4.338924     0.0000000000 -1q 31n
   4.338924     0.0000000000 -1q 32n
   4.338924     0.0000000000 -1q 33n
   4.338924     0.0000000000 -1q 34n
   4.338924     0.0000000000 -1q 35n
   4.338924     0.0000000000 -1q 36n
   4.338924     0.0000000000 -1q 37n
   4.338924     0.0000000000 -1q 38n
   4.338924     0.0000000000 -1q 39n
   4.338924     0.0000000000 -1q 40n
   4.338924     0.0000000000 -1q 41n
   4.338924     0.0000072766  0q  0n
   4.338924     0.0000075372  0q  1n
   4.338924     0.0000000042  0q  2n
   4.338924     0.0000000010  0q  3n
   4.338924     0.0000151245  0q  4n
   4.338924     0.0000148600  0q  5n
   4.338924     0.0000000000  0q  6n
   4.338924     0.0000000000  0q  7n
   4.338924     0.0000651514  0q  8n
   4.338924     0.0000661302  0q  9n
   4.338924     0.0001673800  0q 10n
   4.338924     0.0001733756  0q 11n
   4.338924     0.0000000815  0q 12n
   4.338924     0.0000000201  0q 13n
   4.338924     0.0003479027  0q 14n
   4.338924     0.0003418189  0q 15n
   4.338924     0.0000020934  0q 16n
   4.338924     0.0000016133  0q 17n
   4.338924     0.0000000000  0q 18n
   4.338924     0.0000000000  0q 19n
   4.338924     0.0000000000  0q 20n
   4.338924     0.0000000000  0q 21n
   4.338924     0.0000000000  0q 22n
   4.338924     0.0000000000  0q 23n
   4.338924     0.0000000000  0q 24n
   4.338924     0.0000000000  0q 25n
   4.338924     0.0000000000  0q 26n
   4.338924     0.0000000000  0q 27n
   4.338924     0.0000000000  0q 28n
   4.338924     0.0000000000  0q 29n
   4.338924     0.0000000000  0q 30n
   4.338924     0.0000000000  0q 31n
   4.338924     0.0000000000  0q 32n
   4.338924     0.0000000000  0q 33n
   4.338924     0.0000000000  0q 34n
   4.338924     0.0000000000  0q 35n
   4.338924     0.0000000000  0q 36n
   4.338924     0.0000000000  0q 37n
   4.338924     0.0000000000  0q 38n
   4.338924     0.0000000000  0q 39n
   4.338924     0.0000000000  0q 40n
   4.338924     0.0000000000  0q 41n
   4.338924     0.0000090635  1q  0n
   4.338924     0.0000091997  1q  1n
   4.338924     0.0000072766  1q  2n
   4.338924     0.0000075372  1q  3n
   4.338924     0.0000000011  1q  4n
   4.338924     0.0000000003  1q  5n
   4.338924     0.0000000000  1q  6n
   4.338924     0.0000000000  1q  7n
   4.338924     0.0000000000  1q  8n
   4.338924     0.0000000000  1q  9n
   4.338924     0.0000130303  1q 10n
   4.338924     0.0000132260  1q 11n
   4.338924     0.0000627675  1q 12n
   4.338924     0.0000650159  1q 13n
   4.338924     0.0000000544  1q 14n
   4.338924     0.0000000134  1q 15n
   4.338924     0.0004348783  1q 16n
   4.338924     0.0004272737  1q 17n
   4.338924     0.0000062803  1q 18n
   4.338924     0.0000048399  1q 19n
   4.338924     0.0000000000  1q 20n
   4.338924     0.0000000000  1q 21n
   4.338924     0.0000000000  1q 22n
   4.338924     0.0000000000  1q 23n
   4.338924     0.0000000000  1q 24n
   4.338924     0.0000000000  1q 25n
   4.338924     0.0000000000  1q 26n
   4.338924     0.0000000000  1q 27n
   4.338924     0.0000000000  1q 28n
   4.338924     0.0000000000  1q 29n
   4.338924     0.0000000000  1q 30n
   4.338924     0.0000000000  1q 31n
   4.338924     0.0000000000  1q 32n
   4.338924     0.0000000000  1q 33n
   4.338924     0.0000000000  1q 34n
   4.338924     0.0000000000  1q 35n
   4.338924     0.0000000000  1q 36n
   4.338924     0.0000000000  1q 37n
   4.338924     0.0000000000  1q 38n
   4.338924     0.0000000000  1q 39n
   4.338924     0.0000000000  1q 40n
   4.338924     0.0000000000  1q 41n
   4.343403     0.0000000114 -1q  0n
   4.343403     0.0000000144 -1q  1n
   4.343403     0.0000014690 -1q  2n
   4.343403     0.0000013990 -1q  3n
   4.343403     0.0000081111 -1q  4n
   4.343403     0.0000078875 -1q  5n
   4.343403     0.0000007892 -1q  6n
   4.343403     0.0000004952 -1q  7n
   4.343403     0.0002623747 -1q  8n
   4.343403     0.0002674448 -1q  9n
   4.343403     0.0000005892 -1q 10n
   4.343403     0.0000007475 -1q 11n
   4.343403     0.0000126713 -1q 12n
   4.343403     0.0000120679 -1q 13n
   4.343403     0.0000116611 -1q 14n
   4.343403     0.0000113395 -1q 15n
   4.343403     0.0000000000 -1q 16n
   4.343403     0.0000000000 -1q 17n
   4.343403     0.0000000000 -1q 18n
   4.343403     0.0000000000 -1q 19n
   4.343403     0.0000000000 -1q 20n
   4.343403     0.0000000000 -1q 21n
   4.343403     0.0000000000 -1q 22n
   4.343403     0.0000000000 -1q 23n
   4.343403     0.0000000000 -1q 24n
   4.343403     0.0000000000 -1q 25n
   4.343403     0.0000000000 -1q 26n
   4.343403     0.0000000000 -1q 27n
   4.343403     0.0000000000 -1q 28n
   4.343403     0.0000000000 -1q 29n
   4.343403     0.0000000000 -1q 30n
   4.343403     0.0000000000 -1q 31n
   4.343403     0.0000000000 -1q 32n
   4.343403     0.0000000000 -1q 33n
   4.343403     0.0000000000 -1q 34n
   4.343403     0.0000000000 -1q 35n
   4.343403     0.0000000000 -1q 36n
   4.343403     0.0000000000 -1q 37n
   4.343403     0.0000000000 -1q 38n
   4.343403     0.0000000000 -1q 39n
   4.343403     0.0000000000 -1q 40n
   4.343403     0.0000000000 -1q 41n
   4.343403     0.0000091250  0q  0n
   4.343403     0.0000093014  0q  1n
   4.343403     0.0000000455  0q  2n
   4.343403     0.0000000578  0q  3n
   4.343403     0.0000014690  0q  4n
   4.343403     0.0000013990  0q  5n
   4.343403     0.0000000000  0q  6n
   4.343403     0.0000000000  0q  7n
   4.343403     0.0000002631  0q  8n
   4.343403     0.0000001651  0q  9n
   4.343403     0.0002098998  0q 10n
   4.343403     0.0002139559  0q 11n
   4.343403     0.0000008838  0q 12n
   4.343403     0.0000011212  0q 13n
   4.343403     0.0000337900  0q 14n
   4.343403     0.0000321811  0q 15n
   4.343403     0.0000583056  0q 16n
   4.343403     0.0000566977  0q 17n
   4.343403     0.0000000000  0q 18n
   4.343403     0.0000000000  0q 19n
   4.343403     0.0000000000  0q 20n
   4.343403     0.0000000000  0q 21n
   4.343403     0.0000000000  0q 22n
   4.343403     0.0000000000  0q 23n
   4.343403     0.0000000000  0q 24n
   4.343403     0.0000000000  0q 25n
   4.343403     0.0000000000  0q 26n
   4.343403     0.0000000000  0q 27n
   4.343403     0.0000000000  0q 28n
   4.343403     0.0000000000  0q 29n
   4.343403     0.0000000000  0q 30n
   4.343403     0.0000000000  0q 31n
   4.343403     0.0000000000  0q 32n
   4.343403     0.0000000000  0q 33n
   4.343403     0.0000000000  0q 34n
   4.343403     0.0000000000  0q 35n
   4.343403     0.0000000000  0q 36n
   4.343403     0.0000000000  0q 37n
   4.343403     0.0000000000  0q 38n
   4.343403     0.0000000000  0q 39n
   4.343403     0.0000000000  0q 40n
   4.343403     0.0000000000  0q 41n
   4.343403     0.0000000366  1q  0n
   4.343403     0.0000000230  1q  1n
   4.343403     0.0000091250  1q  2n
   4.343403     0.0000093014  1q  3n
   4.343403     0.0000000114  1q  4n
   4.343403     0.0000000144  1q  5n
   4.343403     0.0000000000  1q  6n
   4.343403     0.0000000000  1q  7n
   4.343403     0.0000000000  1q  8n
   4.343403     0.0000000000  1q  9n
   4.343403     0.0000000526  1q 10n
   4.343403     0.0000000330  1q 11n
   4.343403     0.0000787124  1q 12n
   4.343403     0.0000802334  1q 13n
   4.343403     0.0000005892  1q 14n
   4.343403     0.0000007475  1q 15n
   4.343403     0.0000422375  1q 16n
   4.343403     0.0000402264  1q 17n
   4.343403     0.0001749167  1q 18n
   4.343403     0.0001700930  1q 19n
   4.343403     0.0000000000  1q 20n
   4.343403     0.0000000000  1q 21n
   4.343403     0.0000000000  1q 22n
   4.343403     0.0000000000  1q 23n
   4.343403     0.0000000000  1q 24n
   4.343403     0.0000000000  1q 25n
   4.343403     0.0000000000  1q 26n
   4.343403     0.0000000000  1q 27n
   4.343403     0.0000000000  1q 28n
   4.343403     0.0000000000  1q 29n
   4.343403     0.0000000000  1q 30n
   4.343403     0.0000000000  1q 31n
   4.343403     0.0000000000  1q 32n
   4.343403     0.0000000000  1q 33n
   4.343403     0.0000000000  1q 34n
   4.343403     0.0000000000  1q 35n
   4.343403     0.0000000000  1q 36n
   4.343403     0.0000000000  1q 37n
   4.343403     0.0000000000  1q 38n
   4.343403     0.0000000000  1q 39n
   4.343403     0.0000000000  1q 40n
   4.343403     0.0000000000  1q 41n
   4.344819     0.0000000041 -1q  0n
   4.344819     0.0000000014 -1q  1n
   4.344819     0.0000058951 -1q  2n
   4.344819     0.0000057908 -1q  3n
   4.344819     0.0000000473 -1q  4n
   4.344819     0.0000000321 -1q  5n
   4.344819     0.0000996031 -1q  6n
   4.344819     0.0001020241 -1q  7n
   4.344819     0.0000426461 -1q  8n
   4.344819     0.0000446687 -1q  9n
   4.344819     0.0000002124 -1q 10n
   4.344819     0.0000000716 -1q 11n
   4.344819     0.0000508514 -1q 12n
   4.344819     0.0000499511 -1q 13n
   4.344819     0.0000000681 -1q 14n
   4.344819     0.0000000462 -1q 15n
   4.344819     0.0000000000 -1q 16n
   4.344819     0.0000000000 -1q 17n
   4.344819     0.0000000000 -1q 18n
   4.344819     0.0000000000 -1q 19n
   4.344819     0.0000000000 -1q 20n
   4.344819     0.0000000000 -1q 21n
   4.344819     0.0000000000 -1q 22n
   4.344819     0.0000000000 -1q 23n
   4.344819     0.0000000000 -1q 24n
   4.344819     0.0000000000 -1q 25n
   4.344819     0.0000000000 -1q 26n
   4.344819     0.0000000000 -1q 27n
   4.344819     0.0000000000 -1q 28n
   4.344819     0.0000000000 -1q 29n
   4.344819     0.0000000000 -1q 30n
   4.344819     0.0000000000 -1q 31n
   4.344819     0.0000000000 -1q 32n
   4.344819     0.0000000000 -1q 33n
   4.344819     0.0000000000 -1q 34n
   4.344819     0.0000000000 -1q 35n
   4.344819     0.0000000000 -1q 36n
   4.344819     0.0000000000 -1q 37n
   4.344819     0.0000000000 -1q 38n
   4.344819     0.0000000000 -1q 39n
   4.344819     0.0000000000 -1q 40n
   4.344819     0.0000000000 -1q 41n
   4.344819     0.0000014832  0q  0n
   4.344819     0.0000015535  0q  1n
   4.344819     0.0000000164  0q  2n
   4.344819     0.0000000055  0q  3n
   4.344819     0.0000058951  0q  4n
   4.344819     0.0000057908  0q  5n
   4.344819     0.0000000000  0q  6n
   4.344819     0.0000000000  0q  7n
   4.344819     0.0000332010  0q  8n
   4.344819     0.0000340080  0q  9n
   4.344819     0.0000341169  0q 10n
   4.344819     0.0000357350  0q 11n
   4.344819     0.0000003186  0q 12n
   4.344819     0.0000001075  0q 13n
   4.344819     0.0001356037  0q 14n
   4.344819     0.0001332030  0q 15n
   4.344819     0.0000003403  0q 16n
   4.344819     0.0000002310  0q 17n
   4.344819     0.0000000000  0q 18n
   4.344819     0.0000000000  0q 19n
   4.344819     0.0000000000  0q 20n
   4.344819     0.0000000000  0q 21n
   4.344819     0.0000000000  0q 22n
   4.344819     0.0000000000  0q 23n
   4.344819     0.0000000000  0q 24n
   4.344819     0.0000000000  0q 25n
   4.344819     0.0000000000  0q 26n
   4.344819     0.0000000000  0q 27n
   4.344819     0.0000000000  0q 28n
   4.344819     0.0000000000  0q 29n
   4.344819     0.0000000000  0q 30n
   4.344819     0.0000000000  0q 31n
   4.344819     0.0000000000  0q 32n
   4.344819     0.0000000000  0q 33n
   4.344819     0.0000000000  0q 34n
   4.344819     0.0000000000  0q 35n
   4.344819     0.0000000000  0q 36n
   4.344819     0.0000000000  0q 37n
   4.344819     0.0000000000  0q 38n
   4.344819     0.0000000000  0q 39n
   4.344819     0.0000000000  0q 40n
   4.344819     0.0000000000  0q 41n
   4.344819     0.0000046187  1q  0n
   4.344819     0.0000047310  1q  1n
   4.344819     0.0000014832  1q  2n
   4.344819     0.0000015535  1q  3n
   4.344819     0.0000000041  1q  4n
   4.344819     0.0000000014  1q  5n
   4.344819     0.0000000000  1q  6n
   4.344819     0.0000000000  1q  7n
   4.344819     0.0000000000  1q  8n
